COMPETITION_WYID,MATCH_WYID,TEAM_WYID,MATCHPERIOD,FORMATION,FORMATION_WYID,STARTSEC,ENDSEC,PLAYER_WYID,PLAYERPOSITION
335,5227240,7453,1H,4-3-3,3367248,1128,2791,449089,cf
335,5227240,7453,1H,4-3-3,3367248,1128,2791,412012,lcb
335,5227240,7453,1H,4-3-3,3367248,1128,2791,257943,lwf
335,5227240,7453,1H,4-3-3,3367248,1128,2791,334043,lcmf3
335,5227240,7453,1H,4-3-3,3367248,1128,2791,169212,rwf
335,5227240,7453,1H,4-3-3,3367248,1128,2791,544937,rcmf3
335,5227240,7453,2H,4-3-3,3367256,0,1699,476345,gk
335,5227240,7453,2H,4-3-3,3367256,0,1699,69374,dmf
335,5227240,7453,2H,4-3-3,3367256,0,1699,399566,rb
335,5227240,7453,2H,4-3-3,3367256,0,1699,412012,lcb
335,5227240,7453,2H,4-3-3,3367256,0,1699,257943,rwf
335,5227240,7453,2H,4-3-3,3367256,0,1699,513075,lcmf3
335,5227240,7453,2H,4-3-3,3367256,0,1699,449089,cf
335,5227240,7453,2H,4-3-3,3367256,0,1699,544937,rcmf3
335,5227240,7453,2H,4-3-3,3367256,0,1699,244135,rcb
335,5227240,7453,2H,4-3-3,3367256,0,1699,56079,lb
335,5227240,7453,2H,4-3-3,3367256,0,1699,169212,lwf
335,5227240,7453,2H,4-3-3,3367583,1699,2408,449089,cf
335,5227240,7453,2H,4-3-3,3367583,1699,2408,412012,lcb
335,5227240,7453,2H,4-3-3,3367583,1699,2408,203245,rwf
335,5227240,7453,2H,4-3-3,3367583,1699,2408,513075,lcmf3
335,5227240,7453,2H,4-3-3,3367583,1699,2408,169212,lwf
335,5227240,7453,2H,4-3-3,3367583,1699,2408,544937,rcmf3
335,5227240,7453,2H,4-3-3,3367583,1699,2408,244135,rcb
335,5227240,7453,2H,4-3-3,3367583,1699,2408,56079,lb
335,5227240,7453,2H,4-3-3,3367583,1699,2408,476345,gk
335,5227240,7453,2H,4-3-3,3367583,1699,2408,69374,dmf
335,5227240,7453,2H,4-3-3,3367583,1699,2408,399566,rb
335,5227240,7453,2H,4-3-3,3367712,2408,2960,481900,lcmf3
335,5227240,7453,2H,4-3-3,3367712,2408,2960,544937,rcmf3
335,5227240,7453,2H,4-3-3,3367712,2408,2960,244135,rcb
335,5227240,7453,2H,4-3-3,3367712,2408,2960,56079,lb
335,5227240,7453,2H,4-3-3,3367712,2408,2960,476345,gk
335,5227240,7453,2H,4-3-3,3367712,2408,2960,69374,dmf
335,5227240,7453,2H,4-3-3,3367712,2408,2960,399566,rb
335,5227240,7453,2H,4-3-3,3367712,2408,2960,412012,lcb
335,5227240,7453,2H,4-3-3,3367712,2408,2960,570830,lwf
335,5227240,7453,2H,4-3-3,3367712,2408,2960,203245,rwf
335,5227240,7453,2H,4-3-3,3367712,2408,2960,513075,cf
335,5227240,7455,1H,3-4-3,3367185,0,3813,249547,lwf
335,5227240,7455,1H,3-4-3,3367185,0,3813,56394,rcb3
335,5227240,7455,1H,3-4-3,3367185,0,3813,296672,lcb3
335,5227240,7455,1H,3-4-3,3367185,0,3813,621859,rcmf
335,5227240,7455,1H,3-4-3,3367185,0,3813,363988,lcmf
335,5227240,7455,1H,3-4-3,3367185,0,3813,241945,cf
335,5227240,7455,1H,3-4-3,3367185,0,3813,475116,lwb
335,5227240,7455,1H,3-4-3,3367185,0,3813,252418,rwb
335,5227240,7455,1H,3-4-3,3367185,0,3813,475110,rwf
335,5227240,7455,1H,3-4-3,3367185,0,3813,56048,cb
335,5227240,7455,1H,3-4-3,3367185,0,3813,56038,gk
335,5227240,7455,2H,4-2-3-1,3368274,1022,1674,56038,gk
335,5227240,7455,2H,4-2-3-1,3368274,1022,1674,249547,lamf
335,5227240,7455,2H,4-2-3-1,3368274,1022,1674,56394,rcb
335,5227240,7455,2H,4-2-3-1,3368274,1022,1674,296672,lb
335,5227240,7455,2H,4-2-3-1,3368274,1022,1674,621859,rdmf
335,5227240,7455,2H,4-2-3-1,3368274,1022,1674,363988,amf
335,5227240,7455,2H,4-2-3-1,3368274,1022,1674,241945,cf
335,5227240,7455,2H,4-2-3-1,3368274,1022,1674,446138,ldmf
335,5227240,7455,2H,4-2-3-1,3368274,1022,1674,252418,rb
335,5227240,7455,2H,4-2-3-1,3368274,1022,1674,475110,ramf
335,5227240,7455,2H,4-2-3-1,3368274,1022,1674,56048,lcb
335,5227240,7455,2H,4-2-3-1,3368456,1674,2258,241945,cf
335,5227240,7455,2H,4-2-3-1,3368456,1674,2258,524508,ramf
335,5227240,7455,2H,4-2-3-1,3368456,1674,2258,446138,ldmf
335,5227240,7455,2H,4-2-3-1,3368456,1674,2258,252418,rb
335,5227240,7455,2H,4-2-3-1,3368456,1674,2258,56048,lcb
335,5227240,7455,2H,4-2-3-1,3368456,1674,2258,56038,gk
335,5227240,7455,2H,4-2-3-1,3368456,1674,2258,56394,rcb
335,5227240,7455,2H,4-2-3-1,3368456,1674,2258,296672,lb
335,5227240,7455,2H,4-2-3-1,3368456,1674,2258,621859,rdmf
335,5227240,7455,2H,4-2-3-1,3368456,1674,2258,363988,amf
335,5227240,7455,2H,4-2-3-1,3368456,1674,2258,471107,lamf
335,5227240,7455,2H,4-2-3-1,3368583,2258,2960,56038,gk
335,5227240,7455,2H,4-2-3-1,3368583,2258,2960,475104,rdmf
335,5227240,7455,2H,4-2-3-1,3368583,2258,2960,56394,rcb
335,5227240,7455,2H,4-2-3-1,3368583,2258,2960,621859,amf
335,5227240,7455,2H,4-2-3-1,3368583,2258,2960,363988,cf
335,5227240,7455,2H,4-2-3-1,3368583,2258,2960,471107,lamf
335,5227240,7455,2H,4-2-3-1,3368583,2258,2960,524508,ramf
335,5227240,7455,2H,4-2-3-1,3368583,2258,2960,446138,ldmf
335,5227240,7455,2H,4-2-3-1,3368583,2258,2960,252418,rb
335,5227240,7455,2H,4-2-3-1,3368583,2258,2960,56048,lcb
335,5227240,7455,2H,4-2-3-1,3368583,2258,2960,452592,lb
335,5328106,7453,1H,3-4-2-1,3956637,0,3099,244135,cb
335,5328106,7453,1H,3-4-2-1,3956637,0,3099,510447,amf
335,5328106,7453,1H,3-4-2-1,3956637,0,3099,476345,gk
335,5328106,7453,1H,3-4-2-1,3956637,0,3099,449089,amf
335,5328106,7453,1H,3-4-2-1,3956637,0,3099,207480,rcb3
335,5328106,7453,1H,3-4-2-1,3956637,0,3099,69374,lcmf
335,5328106,7453,1H,3-4-2-1,3956637,0,3099,382384,cf
335,5328106,7453,1H,3-4-2-1,3956637,0,3099,412012,lcb3
335,5328106,7453,1H,3-4-2-1,3956637,0,3099,363625,lwb
335,5328106,7453,1H,3-4-2-1,3956637,0,3099,356393,rcmf
335,5328106,7453,1H,3-4-2-1,3956637,0,3099,399566,rwb
335,5328106,7453,2H,3-4-2-1,3956931,1069,2027,476345,gk
335,5328106,7453,2H,3-4-2-1,3956931,1069,2027,449089,amf
335,5328106,7453,2H,3-4-2-1,3956931,1069,2027,514807,cf
335,5328106,7453,2H,3-4-2-1,3956931,1069,2027,412012,lcb3
335,5328106,7453,2H,3-4-2-1,3956931,1069,2027,169212,lwb
335,5328106,7453,2H,3-4-2-1,3956931,1069,2027,334043,rcmf
335,5328106,7453,2H,3-4-2-1,3956931,1069,2027,207480,rcb3
335,5328106,7453,2H,3-4-2-1,3956931,1069,2027,69374,lcmf
335,5328106,7453,2H,3-4-2-1,3956931,1069,2027,399566,rwb
335,5328106,7453,2H,3-4-2-1,3956931,1069,2027,244135,cb
335,5328106,7453,2H,3-4-2-1,3956931,1069,2027,510447,amf
335,5328106,7453,2H,3-4-2-1,3956646,2,1069,449089,amf
335,5328106,7453,2H,3-4-2-1,3956646,2,1069,207480,rcb3
335,5328106,7453,2H,3-4-2-1,3956646,2,1069,69374,rcmf
335,5328106,7453,2H,3-4-2-1,3956646,2,1069,382384,cf
335,5328106,7453,2H,3-4-2-1,3956646,2,1069,412012,lcb3
335,5328106,7453,2H,3-4-2-1,3956646,2,1069,169212,lcmf
335,5328106,7453,2H,3-4-2-1,3956646,2,1069,363625,lwb
335,5328106,7453,2H,3-4-2-1,3956646,2,1069,399566,rwb
335,5328106,7453,2H,3-4-2-1,3956646,2,1069,244135,cb
335,5328106,7453,2H,3-4-2-1,3956646,2,1069,510447,amf
335,5328106,7453,2H,3-4-2-1,3956646,2,1069,476345,gk
335,5328106,7453,2H,3-4-2-1,3957139,2027,3024,399566,rcb3
335,5328106,7453,2H,3-4-2-1,3957139,2027,3024,244135,cb
335,5328106,7453,2H,3-4-2-1,3957139,2027,3024,510447,amf
335,5328106,7453,2H,3-4-2-1,3957139,2027,3024,476345,gk
335,5328106,7453,2H,3-4-2-1,3957139,2027,3024,513075,lcmf
335,5328106,7453,2H,3-4-2-1,3957139,2027,3024,449089,amf
335,5328106,7453,2H,3-4-2-1,3957139,2027,3024,203245,cf
335,5328106,7453,2H,3-4-2-1,3957139,2027,3024,514807,rwb
335,5328106,7453,2H,3-4-2-1,3957139,2027,3024,412012,lcb3
335,5328106,7453,2H,3-4-2-1,3957139,2027,3024,169212,lwb
335,5328106,7453,2H,3-4-2-1,3957139,2027,3024,334043,rcmf
335,5328106,7462,1H,4-2-3-1,3956495,0,4477,619567,ldmf
335,5328106,7462,1H,4-2-3-1,3956495,0,4477,51188,gk
335,5328106,7462,1H,4-2-3-1,3956495,0,4477,65950,rcb
335,5328106,7462,1H,4-2-3-1,3956495,0,4477,347513,lcb
335,5328106,7462,1H,4-2-3-1,3956495,0,4477,449421,lb
335,5328106,7462,1H,4-2-3-1,3956495,0,4477,507530,cf
335,5328106,7462,1H,4-2-3-1,3956495,0,4477,606320,rdmf
335,5328106,7462,1H,4-2-3-1,3956495,0,4477,56210,amf
335,5328106,7462,1H,4-2-3-1,3956495,0,4477,14828,rb
335,5328106,7462,1H,4-2-3-1,3956495,0,4477,50928,lamf
335,5328106,7462,1H,4-2-3-1,3956495,0,4477,397171,ramf
335,5328106,7462,2H,4-2-3-1,3957400,1380,2391,449421,lb
335,5328106,7462,2H,4-2-3-1,3957400,1380,2391,507530,cf
335,5328106,7462,2H,4-2-3-1,3957400,1380,2391,606320,rdmf
335,5328106,7462,2H,4-2-3-1,3957400,1380,2391,56210,ldmf
335,5328106,7462,2H,4-2-3-1,3957400,1380,2391,14828,rb
335,5328106,7462,2H,4-2-3-1,3957400,1380,2391,50928,lamf
335,5328106,7462,2H,4-2-3-1,3957400,1380,2391,397171,ramf
335,5328106,7462,2H,4-2-3-1,3957400,1380,2391,609365,amf
335,5328106,7462,2H,4-2-3-1,3957400,1380,2391,51188,gk
335,5328106,7462,2H,4-2-3-1,3957400,1380,2391,65950,rcb
335,5328106,7462,2H,4-2-3-1,3957400,1380,2391,347513,lcb
335,5328106,7462,2H,5-4-1,3957604,2391,2815,65950,rcb3
335,5328106,7462,2H,5-4-1,3957604,2391,2815,347513,cb
335,5328106,7462,2H,5-4-1,3957604,2391,2815,449421,lb5
335,5328106,7462,2H,5-4-1,3957604,2391,2815,507530,cf
335,5328106,7462,2H,5-4-1,3957604,2391,2815,56043,lcb3
335,5328106,7462,2H,5-4-1,3957604,2391,2815,606320,rcmf
335,5328106,7462,2H,5-4-1,3957604,2391,2815,56210,lcmf
335,5328106,7462,2H,5-4-1,3957604,2391,2815,14828,rb5
335,5328106,7462,2H,5-4-1,3957604,2391,2815,55960,lw
335,5328106,7462,2H,5-4-1,3957604,2391,2815,609365,rw
335,5328106,7462,2H,5-4-1,3957604,2391,2815,51188,gk
335,5328106,7462,2H,5-4-1,3957714,2815,3024,56210,lcmf
335,5328106,7462,2H,5-4-1,3957714,2815,3024,14828,rb5
335,5328106,7462,2H,5-4-1,3957714,2815,3024,449750,cf
335,5328106,7462,2H,5-4-1,3957714,2815,3024,55960,lw
335,5328106,7462,2H,5-4-1,3957714,2815,3024,609365,rw
335,5328106,7462,2H,5-4-1,3957714,2815,3024,51188,gk
335,5328106,7462,2H,5-4-1,3957714,2815,3024,65950,rcb3
335,5328106,7462,2H,5-4-1,3957714,2815,3024,347513,cb
335,5328106,7462,2H,5-4-1,3957714,2815,3024,449421,lb5
335,5328106,7462,2H,5-4-1,3957714,2815,3024,56043,lcb3
335,5328106,7462,2H,5-4-1,3957714,2815,3024,606320,rcmf
335,5465956,7453,1H,3-4-3,5272084,0,4144,676912,rcb3
335,5465956,7453,1H,3-4-3,5272084,0,4144,562633,lwf
335,5465956,7453,1H,3-4-3,5272084,0,4144,514807,rwf
335,5465956,7453,1H,3-4-3,5272084,0,4144,269698,gk
335,5465956,7453,1H,3-4-3,5272084,0,4144,26652,lcmf
335,5465956,7453,1H,3-4-3,5272084,0,4144,334043,rcmf
335,5465956,7453,1H,3-4-3,5272084,0,4144,54485,cf
335,5465956,7453,1H,3-4-3,5272084,0,4144,519629,cb
335,5465956,7453,1H,3-4-3,5272084,0,4144,510447,lwb
335,5465956,7453,1H,3-4-3,5272084,0,4144,281248,lcb3
335,5465956,7453,1H,3-4-3,5272084,0,4144,56079,rwb
335,5465956,7453,2H,3-4-3,5273027,1974,2315,69374,lcmf
335,5465956,7453,2H,3-4-3,5273027,1974,2315,514807,rwf
335,5465956,7453,2H,3-4-3,5273027,1974,2315,269698,gk
335,5465956,7453,2H,3-4-3,5273027,1974,2315,636921,cf
335,5465956,7453,2H,3-4-3,5273027,1974,2315,334043,rcmf
335,5465956,7453,2H,3-4-3,5273027,1974,2315,519629,cb
335,5465956,7453,2H,3-4-3,5273027,1974,2315,510447,lwb
335,5465956,7453,2H,3-4-3,5273027,1974,2315,496678,lwf
335,5465956,7453,2H,3-4-3,5273027,1974,2315,281248,lcb3
335,5465956,7453,2H,3-4-3,5273027,1974,2315,56079,rwb
335,5465956,7453,2H,3-4-3,5273027,1974,2315,676912,rcb3
335,5465956,7453,2H,5-3-2,5273065,2315,3082,496678,lcmf3
335,5465956,7453,2H,5-3-2,5273065,2315,3082,281248,lcb3
335,5465956,7453,2H,5-3-2,5273065,2315,3082,56079,rb5
335,5465956,7453,2H,5-3-2,5273065,2315,3082,372289,rcb3
335,5465956,7453,2H,5-3-2,5273065,2315,3082,658561,ss
335,5465956,7453,2H,5-3-2,5273065,2315,3082,69374,dmf
335,5465956,7453,2H,5-3-2,5273065,2315,3082,269698,gk
335,5465956,7453,2H,5-3-2,5273065,2315,3082,636921,cf
335,5465956,7453,2H,5-3-2,5273065,2315,3082,334043,rcmf3
335,5465956,7453,2H,5-3-2,5273065,2315,3082,519629,cb
335,5465956,7453,2H,5-3-2,5273065,2315,3082,510447,lb5
335,5465956,7453,2H,3-4-3,5272914,976,1974,519629,cb
335,5465956,7453,2H,3-4-3,5272914,976,1974,510447,lwb
335,5465956,7453,2H,3-4-3,5272914,976,1974,496678,rwf
335,5465956,7453,2H,3-4-3,5272914,976,1974,281248,lcb3
335,5465956,7453,2H,3-4-3,5272914,976,1974,56079,rwb
335,5465956,7453,2H,3-4-3,5272914,976,1974,676912,rcb3
335,5465956,7453,2H,3-4-3,5272914,976,1974,514807,lwf
335,5465956,7453,2H,3-4-3,5272914,976,1974,269698,gk
335,5465956,7453,2H,3-4-3,5272914,976,1974,636921,cf
335,5465956,7453,2H,3-4-3,5272914,976,1974,26652,lcmf
335,5465956,7453,2H,3-4-3,5272914,976,1974,334043,rcmf
335,5465956,7462,1H,4-4-2,5272086,0,3169,609365,ss
335,5465956,7462,1H,4-4-2,5272086,0,3169,493666,lcmf
335,5465956,7462,1H,4-4-2,5272086,0,3169,14828,lb
335,5465956,7462,1H,4-4-2,5272086,0,3169,56124,rcb
335,5465956,7462,1H,4-4-2,5272086,0,3169,605985,lw
335,5465956,7462,1H,4-4-2,5272086,0,3169,450047,rw
335,5465956,7462,1H,4-4-2,5272086,0,3169,289123,lcb
335,5465956,7462,1H,4-4-2,5272086,0,3169,476351,rb
335,5465956,7462,1H,4-4-2,5272086,0,3169,51188,gk
335,5465956,7462,1H,4-4-2,5272086,0,3169,269701,cf
335,5465956,7462,1H,4-4-2,5272086,0,3169,619567,rcmf
335,5465956,7462,2H,4-4-2,5272599,1,889,476351,rb
335,5465956,7462,2H,4-4-2,5272599,1,889,51188,gk
335,5465956,7462,2H,4-4-2,5272599,1,889,269701,cf
335,5465956,7462,2H,4-4-2,5272599,1,889,56050,lcmf
335,5465956,7462,2H,4-4-2,5272599,1,889,619567,rcmf
335,5465956,7462,2H,4-4-2,5272599,1,889,493666,ss
335,5465956,7462,2H,4-4-2,5272599,1,889,14828,lb
335,5465956,7462,2H,4-4-2,5272599,1,889,56124,rcb
335,5465956,7462,2H,4-4-2,5272599,1,889,605985,lw
335,5465956,7462,2H,4-4-2,5272599,1,889,450047,rw
335,5465956,7462,2H,4-4-2,5272599,1,889,289123,lcb
335,5465956,7462,2H,4-4-2,5272986,1628,2085,51188,gk
335,5465956,7462,2H,4-4-2,5272986,1628,2085,279690,cf
335,5465956,7462,2H,4-4-2,5272986,1628,2085,56050,lcmf
335,5465956,7462,2H,4-4-2,5272986,1628,2085,619567,rcmf
335,5465956,7462,2H,4-4-2,5272986,1628,2085,493666,ss
335,5465956,7462,2H,4-4-2,5272986,1628,2085,14828,lb
335,5465956,7462,2H,4-4-2,5272986,1628,2085,56124,rcb
335,5465956,7462,2H,4-4-2,5272986,1628,2085,431007,rw
335,5465956,7462,2H,4-4-2,5272986,1628,2085,289123,lcb
335,5465956,7462,2H,4-4-2,5272986,1628,2085,476351,rb
335,5465956,7462,2H,4-4-2,5272986,1628,2085,507530,lw
335,5465956,7462,2H,4-4-2,5273048,2085,3082,431007,lw
335,5465956,7462,2H,4-4-2,5273048,2085,3082,289123,lcb
335,5465956,7462,2H,4-4-2,5273048,2085,3082,507530,rw
335,5465956,7462,2H,4-4-2,5273048,2085,3082,51188,gk
335,5465956,7462,2H,4-4-2,5273048,2085,3082,279690,cf
335,5465956,7462,2H,4-4-2,5273048,2085,3082,56050,rcmf
335,5465956,7462,2H,4-4-2,5273048,2085,3082,619567,rb
335,5465956,7462,2H,4-4-2,5273048,2085,3082,217079,ss
335,5465956,7462,2H,4-4-2,5273048,2085,3082,493666,lcmf
335,5465956,7462,2H,4-4-2,5273048,2085,3082,14828,lb
335,5465956,7462,2H,4-4-2,5273048,2085,3082,56124,rcb
335,5465956,7462,2H,4-4-2,5272883,889,1628,493666,ss
335,5465956,7462,2H,4-4-2,5272883,889,1628,14828,lb
335,5465956,7462,2H,4-4-2,5272883,889,1628,56124,rcb
335,5465956,7462,2H,4-4-2,5272883,889,1628,450047,rw
335,5465956,7462,2H,4-4-2,5272883,889,1628,289123,lcb
335,5465956,7462,2H,4-4-2,5272883,889,1628,476351,rb
335,5465956,7462,2H,4-4-2,5272883,889,1628,507530,lw
335,5465956,7462,2H,4-4-2,5272883,889,1628,51188,gk
335,5465956,7462,2H,4-4-2,5272883,889,1628,269701,cf
335,5465956,7462,2H,4-4-2,5272883,889,1628,56050,lcmf
335,5465956,7462,2H,4-4-2,5272883,889,1628,619567,rcmf
335,5465938,7453,1H,3-4-1-2,5184057,0,3986,562633,amf
335,5465938,7453,1H,3-4-1-2,5184057,0,3986,56223,gk
335,5465938,7453,1H,3-4-1-2,5184057,0,3986,514807,ss
335,5465938,7453,1H,3-4-1-2,5184057,0,3986,26652,lcmf
335,5465938,7453,1H,3-4-1-2,5184057,0,3986,56079,rwb
335,5465938,7453,1H,3-4-1-2,5184057,0,3986,363625,lwb
335,5465938,7453,1H,3-4-1-2,5184057,0,3986,676912,rcb3
335,5465938,7453,1H,3-4-1-2,5184057,0,3986,519629,cb
335,5465938,7453,1H,3-4-1-2,5184057,0,3986,54485,cf
335,5465938,7453,1H,3-4-1-2,5184057,0,3986,281248,lcb3
335,5465938,7453,1H,3-4-1-2,5184057,0,3986,334043,rcmf
335,5465938,7453,2H,3-4-1-2,5184489,1217,1787,56079,rwb
335,5465938,7453,2H,3-4-1-2,5184489,1217,1787,676912,rcb3
335,5465938,7453,2H,3-4-1-2,5184489,1217,1787,334043,rcmf
335,5465938,7453,2H,3-4-1-2,5184489,1217,1787,519629,cb
335,5465938,7453,2H,3-4-1-2,5184489,1217,1787,54485,cf
335,5465938,7453,2H,3-4-1-2,5184489,1217,1787,510447,lwb
335,5465938,7453,2H,3-4-1-2,5184489,1217,1787,514807,ss
335,5465938,7453,2H,3-4-1-2,5184489,1217,1787,26652,lcmf
335,5465938,7453,2H,3-4-1-2,5184489,1217,1787,281248,lcb3
335,5465938,7453,2H,3-4-1-2,5184489,1217,1787,562633,amf
335,5465938,7453,2H,3-4-1-2,5184489,1217,1787,56223,gk
335,5465938,7453,2H,3-4-1-2,5184548,1787,2389,562633,amf
335,5465938,7453,2H,3-4-1-2,5184548,1787,2389,56223,gk
335,5465938,7453,2H,3-4-1-2,5184548,1787,2389,56079,rwb
335,5465938,7453,2H,3-4-1-2,5184548,1787,2389,676912,rcb3
335,5465938,7453,2H,3-4-1-2,5184548,1787,2389,496678,rcmf
335,5465938,7453,2H,3-4-1-2,5184548,1787,2389,519629,cb
335,5465938,7453,2H,3-4-1-2,5184548,1787,2389,54485,cf
335,5465938,7453,2H,3-4-1-2,5184548,1787,2389,510447,lwb
335,5465938,7453,2H,3-4-1-2,5184548,1787,2389,514807,ss
335,5465938,7453,2H,3-4-1-2,5184548,1787,2389,26652,lcmf
335,5465938,7453,2H,3-4-1-2,5184548,1787,2389,281248,lcb3
335,5465938,7453,2H,3-4-1-2,5184586,2389,3078,521253,cf
335,5465938,7453,2H,3-4-1-2,5184586,2389,3078,54485,ss
335,5465938,7453,2H,3-4-1-2,5184586,2389,3078,510447,lwb
335,5465938,7453,2H,3-4-1-2,5184586,2389,3078,281248,lcb3
335,5465938,7453,2H,3-4-1-2,5184586,2389,3078,496678,rcmf
335,5465938,7453,2H,3-4-1-2,5184586,2389,3078,69374,lcmf
335,5465938,7453,2H,3-4-1-2,5184586,2389,3078,562633,amf
335,5465938,7453,2H,3-4-1-2,5184586,2389,3078,56223,gk
335,5465938,7453,2H,3-4-1-2,5184586,2389,3078,56079,rwb
335,5465938,7453,2H,3-4-1-2,5184586,2389,3078,676912,rcb3
335,5465938,7453,2H,3-4-1-2,5184586,2389,3078,519629,cb
335,5465938,7484,1H,3-5-2,5184084,0,3006,535617,gk
335,5465938,7484,1H,3-5-2,5184084,0,3006,56095,cb
335,5465938,7484,1H,3-5-2,5184084,0,3006,38229,lcb3
335,5465938,7484,1H,3-5-2,5184084,0,3006,37948,cf
335,5465938,7484,1H,3-5-2,5184084,0,3006,523123,lcmf3
335,5465938,7484,1H,3-5-2,5184084,0,3006,399781,rcmf3
335,5465938,7484,1H,3-5-2,5184084,0,3006,224165,ss
335,5465938,7484,1H,3-5-2,5184084,0,3006,246509,rcb3
335,5465938,7484,1H,3-5-2,5184084,0,3006,56365,dmf
335,5465938,7484,1H,3-5-2,5184084,0,3006,351054,lwb
335,5465938,7484,1H,3-5-2,5184084,0,3006,594473,rwb
335,5465938,7484,2H,5-3-1,5184771,1687,2121,336214,lcb3
335,5465938,7484,2H,5-3-1,5184771,1687,2121,594473,rb5
335,5465938,7484,2H,5-3-1,5184771,1687,2121,535617,gk
335,5465938,7484,2H,5-3-1,5184771,1687,2121,738389,lb5
335,5465938,7484,2H,5-3-1,5184771,1687,2121,56095,cb
335,5465938,7484,2H,5-3-1,5184771,1687,2121,551993,dmf
335,5465938,7484,2H,5-3-1,5184771,1687,2121,523123,lcmf3
335,5465938,7484,2H,5-3-1,5184771,1687,2121,399781,rcmf3
335,5465938,7484,2H,5-3-1,5184771,1687,2121,224165,cf
335,5465938,7484,2H,5-3-1,5184771,1687,2121,246509,rcb3
335,5465938,7484,2H,5-3-1,5184874,2121,3078,551993,dmf
335,5465938,7484,2H,5-3-1,5184874,2121,3078,224165,cf
335,5465938,7484,2H,5-3-1,5184874,2121,3078,547119,lcmf3
335,5465938,7484,2H,5-3-1,5184874,2121,3078,246509,rcb3
335,5465938,7484,2H,5-3-1,5184874,2121,3078,281253,rcmf3
335,5465938,7484,2H,5-3-1,5184874,2121,3078,336214,lcb3
335,5465938,7484,2H,5-3-1,5184874,2121,3078,594473,rb5
335,5465938,7484,2H,5-3-1,5184874,2121,3078,535617,gk
335,5465938,7484,2H,5-3-1,5184874,2121,3078,738389,lb5
335,5465938,7484,2H,5-3-1,5184874,2121,3078,56095,cb
335,5465938,7484,2H,4-4-1,5184599,237,980,399781,rw
335,5465938,7484,2H,4-4-1,5184599,237,980,224165,cf
335,5465938,7484,2H,4-4-1,5184599,237,980,246509,rcb
335,5465938,7484,2H,4-4-1,5184599,237,980,56365,rcmf
335,5465938,7484,2H,4-4-1,5184599,237,980,594473,rb
335,5465938,7484,2H,4-4-1,5184599,237,980,535617,gk
335,5465938,7484,2H,4-4-1,5184599,237,980,56095,lcb
335,5465938,7484,2H,4-4-1,5184599,237,980,38229,lb
335,5465938,7484,2H,4-4-1,5184599,237,980,37948,lw
335,5465938,7484,2H,4-4-1,5184599,237,980,523123,lcmf
335,5465938,7484,2H,5-3-1,5184692,980,1687,535617,gk
335,5465938,7484,2H,5-3-1,5184692,980,1687,738389,lb5
335,5465938,7484,2H,5-3-1,5184692,980,1687,56095,cb
335,5465938,7484,2H,5-3-1,5184692,980,1687,523123,lcmf3
335,5465938,7484,2H,5-3-1,5184692,980,1687,399781,rcmf3
335,5465938,7484,2H,5-3-1,5184692,980,1687,224165,cf
335,5465938,7484,2H,5-3-1,5184692,980,1687,246509,rcb3
335,5465938,7484,2H,5-3-1,5184692,980,1687,336214,lcb3
335,5465938,7484,2H,5-3-1,5184692,980,1687,56365,dmf
335,5465938,7484,2H,5-3-1,5184692,980,1687,594473,rb5
335,5227268,7453,1H,3-4-3,3551060,0,3986,207480,rcb3
335,5227268,7453,1H,3-4-3,3551060,0,3986,399566,rwb
335,5227268,7453,1H,3-4-3,3551060,0,3986,169212,rwf
335,5227268,7453,1H,3-4-3,3551060,0,3986,244135,cb
335,5227268,7453,1H,3-4-3,3551060,0,3986,69374,rcmf
335,5227268,7453,1H,3-4-3,3551060,0,3986,449089,lcmf
335,5227268,7453,1H,3-4-3,3551060,0,3986,257943,lwf
335,5227268,7453,1H,3-4-3,3551060,0,3986,510447,cf
335,5227268,7453,1H,3-4-3,3551060,0,3986,56079,lwb
335,5227268,7453,1H,3-4-3,3551060,0,3986,56223,gk
335,5227268,7453,1H,3-4-3,3551060,0,3986,412012,lcb3
335,5227268,7453,2H,4-3-3,3551097,1080,2046,244135,rcb
335,5227268,7453,2H,4-3-3,3551097,1080,2046,449089,lcmf3
335,5227268,7453,2H,4-3-3,3551097,1080,2046,513075,rcmf3
335,5227268,7453,2H,4-3-3,3551097,1080,2046,257943,rwf
335,5227268,7453,2H,4-3-3,3551097,1080,2046,56079,lb
335,5227268,7453,2H,4-3-3,3551097,1080,2046,399566,rb
335,5227268,7453,2H,4-3-3,3551097,1080,2046,169212,lwf
335,5227268,7453,2H,4-3-3,3551097,1080,2046,56223,gk
335,5227268,7453,2H,4-3-3,3551097,1080,2046,69374,dmf
335,5227268,7453,2H,4-3-3,3551097,1080,2046,412012,lcb
335,5227268,7453,2H,4-3-3,3551097,1080,2046,203245,cf
335,5227268,7453,2H,4-3-3,3551122,2046,3188,56079,rb
335,5227268,7453,2H,4-3-3,3551122,2046,3188,544937,dmf
335,5227268,7453,2H,4-3-3,3551122,2046,3188,56223,gk
335,5227268,7453,2H,4-3-3,3551122,2046,3188,412012,lcb
335,5227268,7453,2H,4-3-3,3551122,2046,3188,203245,cf
335,5227268,7453,2H,4-3-3,3551122,2046,3188,244135,rcb
335,5227268,7453,2H,4-3-3,3551122,2046,3188,363625,lb
335,5227268,7453,2H,4-3-3,3551122,2046,3188,449089,lcmf3
