COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,AERIALDUELOPPONENT_WYID,AERIALDUELFIRSTTOUCH,AERIALDUELHEIGHT,RELATEDDUELID
335,5345492,1557393816,duel,281244,false,188,1557393672
335,5345492,1557393689,duel,54485,true,185,1557393838
335,5345492,1557393838,duel,281244,false,188,1557393689
335,5345492,1557393848,duel,26652,false,181,1557393968
335,5345492,1557393968,duel,602976,true,178,1557393848
335,5345492,1557393980,duel,134997,true,186,1557393885
335,5345492,1557393885,duel,412012,false,178,1557393980
335,5345492,1557393982,duel,0,true,178,1557397688
335,5345492,1557397688,duel,26652,false,,1557393982
335,5345492,1557393904,duel,449763,false,185,1557394009
335,5345492,1557394009,duel,281244,true,190,1557393904
335,5345492,1557393915,duel,0,true,184,1557397691
335,5345492,1557397691,duel,338870,false,,1557393915
335,5345492,1557393931,duel,363625,true,187,1557394037
335,5345492,1557394037,duel,605625,false,178,1557393931
335,5345492,1557393969,duel,412012,false,187,1557394069
335,5345492,1557394069,duel,605625,false,186,1557393969
335,5345492,1557394087,duel,0,true,189,1557397693
335,5345492,1557397693,duel,562633,false,,1557394087
335,5345492,1557393986,duel,412012,false,181,1557394116
335,5345492,1557394116,duel,602976,true,186,1557393986
335,5345492,1557394027,duel,26652,false,181,1557394147
335,5345492,1557394147,duel,602976,true,178,1557394027
335,5345492,1557394163,duel,56394,false,188,1557394053
335,5345492,1557394053,duel,54485,true,192,1557394163
335,5345492,1557394218,duel,602976,false,178,1557394094
335,5345492,1557394094,duel,496678,true,181,1557394218
335,5345492,1557394107,duel,169212,true,178,1557394228
335,5345492,1557394228,duel,296672,false,173,1557394107
335,5345492,1557394226,duel,496678,true,192,1557394359
335,5345492,1557394359,duel,56394,false,178,1557394226
335,5345492,1557394258,duel,334043,false,187,1557394382
335,5345492,1557394382,duel,605625,false,186,1557394258
335,5345492,1557394605,duel,338870,true,190,1557395823
335,5345492,1557395823,duel,449763,false,184,1557394605
335,5345492,1557394787,duel,562633,true,178,1557394914
335,5345492,1557394914,duel,252418,false,189,1557394787
335,5345492,1557394915,duel,485562,false,178,1557394788
335,5345492,1557394788,duel,496678,true,184,1557394915
335,5345492,1557395026,duel,56394,false,189,1557394941
335,5345492,1557394941,duel,562633,true,192,1557395026
335,5345492,1557395023,duel,562633,true,180,1557395073
335,5345492,1557395073,duel,452592,false,189,1557395023
335,5345492,1557395059,duel,0,false,192,1557397717
335,5345492,1557397717,duel,56394,true,,1557395059
335,5345492,1557395139,duel,412012,true,190,1557395144
335,5345492,1557395144,duel,577565,false,186,1557395139
335,5345492,1557395174,duel,449763,true,178,1557395158
335,5345492,1557395158,duel,134997,false,190,1557395174
335,5345492,1557395176,duel,449763,true,178,1557395160
335,5345492,1557395160,duel,134997,false,190,1557395176
335,5345492,1557395161,duel,452592,false,175,1557395177
335,5345492,1557395177,duel,514807,false,180,1557395161
335,5345492,1557395178,duel,449763,false,180,1557395162
335,5345492,1557395162,duel,452592,true,190,1557395178
335,5345492,1557395223,duel,514807,true,187,1557395184
335,5345492,1557395184,duel,381945,false,175,1557395223
335,5345492,1557395283,duel,0,true,182,1557397722
335,5345492,1557397722,duel,356393,false,,1557395283
335,5345492,1557395453,duel,381945,false,189,1557395342
335,5345492,1557395342,duel,562633,false,187,1557395453
335,5345492,1557395454,duel,577565,true,186,1557395343
335,5345492,1557395343,duel,412012,false,190,1557395454
335,5345492,1557395460,duel,577565,true,186,1557395349
335,5345492,1557395349,duel,412012,false,190,1557395460
335,5345492,1557395350,duel,412012,false,192,1557395461
335,5345492,1557395461,duel,56394,true,186,1557395350
335,5345492,1557395525,duel,412012,false,190,1557395658
335,5345492,1557395658,duel,577565,true,186,1557395525
335,5345492,1557395540,duel,356393,true,187,1557395675
335,5345492,1557395675,duel,381945,false,182,1557395540
335,5345492,1557395537,duel,412012,true,187,1557395676
335,5345492,1557395676,duel,381945,false,186,1557395537
335,5345492,1557395644,duel,334043,false,180,1557395742
335,5345492,1557395742,duel,452592,true,186,1557395644
335,5345492,1557395657,duel,476345,false,187,1557395749
335,5345492,1557395749,duel,381945,true,187,1557395657
335,5345492,1557395726,duel,54485,true,180,1557395795
335,5345492,1557395795,duel,577573,false,188,1557395726
335,5345492,1557395731,duel,449763,false,187,1557395796
335,5345492,1557395796,duel,381945,true,190,1557395731
335,5345492,1557395753,duel,334043,true,187,1557395805
335,5345492,1557395805,duel,381945,false,186,1557395753
335,5345492,1557395783,duel,412012,true,190,1557395812
335,5345492,1557395784,duel,412012,false,187,1557395813
335,5345492,1557395812,duel,577565,false,186,1557395783
335,5345492,1557395813,duel,381945,false,186,1557395784
335,5345492,1557395786,duel,449763,true,180,1557395814
335,5345492,1557395814,duel,452592,false,190,1557395786
335,5345395,1350548705,duel,516745,true,189,1350546861
335,5345395,1350546861,duel,676912,false,178,1350548705
335,5345395,1350547008,duel,0,true,190,1350550670
335,5345395,1350550670,duel,423422,false,,1350547008
335,5345395,1350547016,duel,334043,true,190,1350547172
335,5345395,1350547172,duel,288618,false,186,1350547016
335,5345395,1350547173,duel,0,true,190,1350550671
335,5345395,1350550671,duel,207480,false,,1350547173
335,5345395,1350547029,duel,676912,false,178,1350547184
335,5345395,1350547184,duel,516745,true,189,1350547029
335,5345395,1350547080,duel,0,true,175,1350550674
335,5345395,1350550674,duel,450074,false,,1350547080
335,5345395,1350547662,duel,56396,false,182,1350547453
335,5345395,1350547453,duel,356393,true,196,1350547662
335,5345395,1350547800,duel,207480,false,190,1350548712
335,5345395,1350548712,duel,423422,true,190,1350547800
335,5345395,1350548214,duel,0,true,189,1350550691
335,5345395,1350550691,duel,676912,false,,1350548214
335,5345395,1350548418,duel,56396,true,175,1350547937
335,5345395,1350547937,duel,514807,false,196,1350548418
335,5345395,1350547949,duel,449089,true,183,1350548433
335,5345395,1350548433,duel,449482,false,188,1350547949
335,5345395,1350547994,duel,0,true,196,1350550700
335,5345395,1350550700,duel,56396,false,,1350547994
335,5345395,1350548008,duel,513075,true,190,1350548484
335,5345395,1350548484,duel,423422,false,185,1350548008
335,5345395,1350548496,duel,0,true,181,1350550702
335,5345395,1350550702,duel,510447,false,,1350548496
335,5345395,1350548019,duel,510447,false,190,1350548499
335,5345395,1350548499,duel,423422,false,181,1350548019
335,5345395,1350548080,duel,449089,true,175,1350548534
335,5345395,1350548534,duel,450074,false,188,1350548080
335,5345395,1350548539,duel,56396,false,182,1350548087
335,5345395,1350548087,duel,356393,true,196,1350548539
335,5345395,1350548150,duel,676912,false,187,1350548570
335,5345395,1350548570,duel,449374,false,189,1350548150
335,5345395,1350548165,duel,676912,false,190,1350548574
335,5345395,1350548574,duel,288618,false,189,1350548165
335,5345395,1350548576,duel,0,false,187,1350550706
335,5345395,1350550706,duel,476345,true,,1350548576
335,5345395,1350548197,duel,514807,true,175,1350548591
335,5345395,1350548591,duel,450074,false,175,1350548197
335,5345395,1350548252,duel,0,false,178,1350550708
335,5345395,1350550708,duel,516745,true,,1350548252
335,5345395,1350548330,duel,513075,false,196,1350548656
335,5345395,1350548656,duel,56396,true,185,1350548330
335,5345395,1350548671,duel,56396,true,190,1350548350
335,5345395,1350548350,duel,207480,false,196,1350548671
335,5345395,1350548676,duel,423422,false,195,1350548352
335,5345395,1350548352,duel,521253,true,190,1350548676
335,5345395,1350548364,duel,0,true,196,1350550712
335,5345395,1350550712,duel,56396,false,,1350548364
335,5345395,1350548703,duel,56378,false,195,1350548388
335,5345395,1350548388,duel,521253,true,187,1350548703
335,5465927,1702112883,duel,56297,true,178,1702112912
335,5465927,1702112912,duel,26652,false,191,1702112883
335,5465927,1702112884,duel,623240,true,178,1702112915
335,5465927,1702112915,duel,26652,false,184,1702112884
335,5465927,1702112905,duel,56297,false,186,1702112942
335,5465927,1702112942,duel,372289,true,191,1702112905
335,5465927,1702112917,duel,338649,true,195,1702112959
335,5465927,1702112959,duel,519629,false,180,1702112917
335,5465927,1702112974,duel,678648,true,186,1702113047
335,5465927,1702113047,duel,372289,false,189,1702112974
335,5465927,1702113252,duel,0,false,180,1702116983
335,5465927,1702116983,duel,338649,true,,1702113252
335,5465927,1702113212,duel,0,true,186,1702116986
335,5465927,1702116986,duel,412012,false,,1702113212
335,5465927,1702113216,duel,678648,false,186,1702113300
335,5465927,1702113300,duel,412012,false,189,1702113216
335,5465927,1702113222,duel,484544,true,186,1702113316
335,5465927,1702113316,duel,372289,false,170,1702113222
335,5465927,1702113457,duel,412012,false,174,1702113368
335,5465927,1702113368,duel,257044,true,186,1702113457
335,5465927,1702113373,duel,338649,true,186,1702113469
335,5465927,1702113469,duel,372289,false,180,1702113373
335,5465927,1702113487,duel,26652,false,175,1702113396
335,5465927,1702113396,duel,578582,true,178,1702113487
335,5465927,1702113507,duel,519629,false,175,1702113413
335,5465927,1702113413,duel,578582,true,195,1702113507
335,5465927,1702113541,duel,363625,true,174,1702113468
335,5465927,1702113468,duel,257044,false,178,1702113541
335,5465927,1702113566,duel,0,true,185,1702117006
335,5465927,1702117006,duel,272406,false,,1702113566
335,5465927,1702113600,duel,54485,false,174,1702113519
335,5465927,1702113519,duel,257044,true,188,1702113600
335,5465927,1702113616,duel,272406,false,178,1702113696
335,5465927,1702113696,duel,496678,true,185,1702113616
335,5465927,1702113617,duel,484544,true,189,1702113697
335,5465927,1702113697,duel,562633,false,170,1702113617
335,5465927,1702113621,duel,603153,false,180,1702113700
335,5465927,1702113700,duel,69374,true,174,1702113621
335,5465927,1702113737,duel,0,true,189,1702117013
335,5465927,1702117013,duel,678648,false,,1702113737
335,5465927,1702113734,duel,0,true,192,1702117014
335,5465927,1702117014,duel,476346,false,,1702113734
335,5465927,1702113811,duel,338649,false,180,1702113882
335,5465927,1702113882,duel,69374,true,180,1702113811
335,5465927,1702113892,duel,519629,false,184,1702113852
335,5465927,1702113852,duel,623240,true,195,1702113892
335,5465927,1702113853,duel,578582,true,175,1702113893
335,5465927,1702113893,duel,514807,false,175,1702113853
335,5465927,1702113873,duel,0,true,188,1702117018
335,5465927,1702117018,duel,54485,false,,1702113873
335,5465927,1702113878,duel,584117,true,189,1702113922
335,5465927,1702113922,duel,676912,false,175,1702113878
335,5465927,1702113924,duel,338649,true,186,1702113985
335,5465927,1702113985,duel,372289,false,180,1702113924
335,5465927,1702113960,duel,578582,false,178,1702114023
335,5465927,1702114023,duel,26652,false,175,1702113960
335,5465927,1702113967,duel,0,false,175,1702117020
335,5465927,1702117020,duel,514807,true,,1702113967
335,5465927,1702114202,duel,54485,true,191,1702114153
335,5465927,1702114153,duel,56297,false,188,1702114202
335,5465927,1702114238,duel,26652,false,175,1702114200
335,5465927,1702114200,duel,578582,true,178,1702114238
335,5465927,1702114287,duel,0,true,186,1702117029
335,5465927,1702117029,duel,372289,false,,1702114287
335,5465927,1702114294,duel,272406,true,178,1702114313
335,5465927,1702114313,duel,26652,false,185,1702114294
335,5465927,1702114311,duel,603153,true,189,1702114327
335,5465927,1702114327,duel,562633,false,174,1702114311
335,5465927,1702114354,duel,578582,true,178,1702114358
335,5465927,1702114358,duel,26652,false,175,1702114354
335,5465927,1702114376,duel,257044,true,188,1702114391
335,5465927,1702114391,duel,54485,false,174,1702114376
335,5465927,1702114450,duel,26652,false,170,1702114438
335,5465927,1702114438,duel,484544,true,178,1702114450
335,5465927,1702114604,duel,338649,true,189,1702114572
335,5465927,1702114572,duel,676912,false,180,1702114604
335,5465927,1702114578,duel,676912,false,180,1702114612
335,5465927,1702114612,duel,338649,true,189,1702114578
335,5465927,1702114674,duel,56297,true,188,1702114608
335,5465927,1702114675,duel,678648,true,188,1702114609
335,5465927,1702114608,duel,54485,false,191,1702114674
335,5465927,1702114609,duel,54485,false,189,1702114675
335,5465927,1702114678,duel,338649,true,186,1702114617
335,5465927,1702114617,duel,372289,false,180,1702114678
335,5465927,1702114621,duel,0,true,189,1702117043
335,5465927,1702117043,duel,678648,false,,1702114621
335,5465927,1702114645,duel,69374,true,175,1702114722
335,5465927,1702114722,duel,697032,false,180,1702114645
335,5465927,1702114921,duel,603153,true,186,1702114825
335,5465927,1702114825,duel,372289,false,174,1702114921
335,5465927,1702114944,duel,170738,true,189,1702114878
335,5465927,1702114878,duel,676912,false,191,1702114944
335,5465927,1702114945,duel,56297,false,173,1702114881
335,5465927,1702114881,duel,169212,true,191,1702114945
335,5465927,1702114882,duel,519629,true,191,1702114946
335,5465927,1702114946,duel,170738,false,195,1702114882
335,5452137,1593800624,duel,651679,true,182,1593800527
335,5452137,1593800527,duel,356393,false,190,1593800624
335,5452137,1593800814,duel,593207,true,182,1593800580
335,5452137,1593800580,duel,356393,false,177,1593800814
335,5452137,1593800880,duel,449421,true,186,1593800602
335,5452137,1593800602,duel,334043,false,182,1593800880
335,5452137,1593800963,duel,0,true,181,1593804626
335,5452137,1593804626,duel,628964,false,,1593800963
335,5452137,1593801445,duel,651679,false,190,1593800840
335,5452137,1593800840,duel,449763,true,190,1593801445
335,5452137,1593801539,duel,638476,false,182,1593800881
335,5452137,1593800881,duel,356393,true,173,1593801539
335,5452137,1593801680,duel,0,true,195,1593804632
335,5452137,1593804632,duel,519629,false,,1593801680
335,5452137,1593801065,duel,449763,true,185,1593801905
335,5452137,1593801905,duel,399607,false,190,1593801065
335,5452137,1593801944,duel,232015,true,178,1593801071
335,5452137,1593801071,duel,496678,false,189,1593801944
335,5452137,1593801192,duel,496678,true,182,1593802059
335,5452137,1593802059,duel,449421,false,178,1593801192
335,5452137,1593802074,duel,619908,true,188,1593801198
335,5452137,1593801198,duel,54485,false,183,1593802074
335,5452137,1593802188,duel,651679,false,186,1593801297
335,5452137,1593801297,duel,412012,true,190,1593802188
335,5452137,1593801314,duel,334043,true,182,1593802200
335,5452137,1593802200,duel,56334,false,186,1593801314
335,5452137,1593801345,duel,514807,true,173,1593802228
335,5452137,1593802228,duel,638476,false,175,1593801345
335,5452137,1593801363,duel,519629,true,189,1593802255
335,5452137,1593802255,duel,436881,false,195,1593801363
335,5452137,1593801369,duel,514807,true,183,1593802271
335,5452137,1593802271,duel,619908,false,175,1593801369
335,5452137,1593801446,duel,54485,false,185,1593802311
335,5452137,1593802311,duel,399607,true,188,1593801446
335,5452137,1593802318,duel,56334,true,186,1593801484
335,5452137,1593801484,duel,412012,false,182,1593802318
335,5452137,1593801553,duel,54485,false,189,1593802376
335,5452137,1593802376,duel,436881,true,188,1593801553
335,5452137,1593801577,duel,412012,false,187,1593802390
335,5452137,1593802390,duel,448997,true,186,1593801577
335,5452137,1593802430,duel,704331,false,195,1593801643
335,5452137,1593801643,duel,519629,false,186,1593802430
335,5452137,1593802431,duel,0,false,181,1593804653
335,5452137,1593804653,duel,628964,true,,1593802431
335,5452137,1593801777,duel,412012,false,187,1593802565
335,5452137,1593802565,duel,448997,true,186,1593801777
